Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
23:00:00 12-05-2024,5,3391.27,60.8,41.81,0.0,55.31,132.98,166.02,23.81
00:00:00 13-05-2024,5,3097.53,63.48,43.18,0.0,51.5,119.65,146.37,14.69
01:00:00 13-05-2024,5,2189.64,52.3,47.3,0.0,53.88,83.97,101.56,9.37
02:00:00 13-05-2024,4,1335.14,39.79,50.72,0.0,60.08,52.54,63.23,6.71
03:00:00 13-05-2024,3,1228.33,39.34,50.72,0.0,59.13,48.84,58.78,7.22
04:00:00 13-05-2024,3,1201.63,41.57,51.41,0.0,61.99,48.9,59.05,7.85
05:00:00 13-05-2024,4,1188.28,46.04,51.41,0.0,66.76,51.16,61.53,8.49
06:00:00 13-05-2024,4,1228.33,53.64,50.04,0.0,76.29,55.17,65.85,9.5
07:00:00 13-05-2024,4,1508.71,68.84,48.67,0.17,91.55,67.53,80.74,12.54
08:00:00 13-05-2024,4,1682.28,76.0,46.61,0.64,101.09,67.71,81.46,13.81
09:00:00 13-05-2024,4,1815.8,79.57,48.67,0.54,108.72,65.74,79.47,14.95
10:00:00 13-05-2024,4,1762.39,77.78,50.04,0.29,114.44,60.24,72.89,14.95
11:00:00 13-05-2024,3,1201.63,43.36,49.35,1.31,82.97,37.69,45.67,9.88
12:00:00 13-05-2024,3,1081.47,33.53,50.72,2.06,78.2,32.37,39.36,9.37
13:00:00 13-05-2024,3,1148.22,37.1,53.47,3.13,84.88,34.94,42.45,10.26
14:00:00 13-05-2024,3,1214.98,39.79,58.26,3.98,88.69,39.52,47.86,10.89
15:00:00 13-05-2024,3,1255.04,38.89,62.38,4.65,84.88,43.94,52.87,11.02
16:00:00 13-05-2024,3,1161.58,25.48,63.06,6.97,65.8,41.13,49.6,10.26
17:00:00 13-05-2024,3,1214.98,15.42,64.43,6.97,57.7,40.52,50.04,11.53
18:00:00 13-05-2024,4,1655.58,27.94,69.23,0.71,77.25,53.25,66.98,15.33
19:00:00 13-05-2024,4,2243.04,53.64,75.4,0.0,103.0,74.82,94.04,18.75
20:00:00 13-05-2024,5,2750.4,67.95,82.94,0.0,103.95,91.48,116.98,20.27
21:00:00 13-05-2024,5,2803.8,64.37,74.71,0.0,85.83,96.78,128.56,19.76
22:00:00 13-05-2024,5,2777.1,60.8,65.12,0.0,75.34,102.17,139.06,19.25
23:00:00 13-05-2024,5,3150.94,67.06,58.26,0.0,65.8,123.55,167.88,19.76
00:00:00 14-05-2024,5,3417.97,74.21,52.09,0.0,54.84,135.58,183.63,18.75
01:00:00 14-05-2024,5,3284.45,72.42,45.93,0.0,48.64,131.44,179.02,19.76
02:00:00 14-05-2024,5,3044.13,69.74,40.78,0.0,45.78,131.02,177.19,21.03
03:00:00 14-05-2024,5,2803.8,66.16,37.01,0.0,43.39,128.33,171.25,20.27
04:00:00 14-05-2024,5,2536.77,61.69,34.27,0.0,42.44,121.67,159.92,19.25
05:00:00 14-05-2024,5,2296.45,58.11,32.9,0.0,43.39,111.09,142.36,17.23
06:00:00 14-05-2024,5,2109.53,56.33,30.85,0.01,44.35,100.47,125.9,14.82
07:00:00 14-05-2024,5,2269.74,59.01,31.19,1.97,51.5,99.41,123.9,16.21
08:00:00 14-05-2024,4,1668.93,38.89,49.35,14.48,68.66,64.33,80.68,13.05
09:00:00 14-05-2024,4,1642.23,26.38,67.86,27.18,81.06,58.0,73.42,14.95
10:00:00 14-05-2024,4,1642.23,20.79,89.11,22.89,103.95,59.62,76.04,16.97
11:00:00 14-05-2024,2,867.84,7.15,51.41,28.97,61.99,24.92,32.39,8.49
12:00:00 14-05-2024,2,700.95,7.15,34.96,60.8,51.5,20.04,25.24,6.59
13:00:00 14-05-2024,3,694.27,3.97,28.1,133.04,50.07,33.33,38.41,5.95
14:00:00 14-05-2024,5,700.95,1.77,22.62,203.13,48.64,55.77,61.08,5.57
15:00:00 14-05-2024,5,707.63,1.17,25.36,197.41,46.73,53.08,58.68,5.64
16:00:00 14-05-2024,4,660.9,0.68,28.1,154.5,38.15,34.33,39.76,5.38
17:00:00 14-05-2024,3,620.84,0.26,29.82,104.43,28.85,19.12,24.31,5.07
18:00:00 14-05-2024,2,594.14,0.06,30.5,61.51,24.08,11.44,16.59,4.88
19:00:00 14-05-2024,2,554.08,0.0,28.45,37.91,21.22,8.73,13.82,4.94
20:00:00 14-05-2024,2,667.57,0.34,37.7,17.7,29.56,13.05,21.18,7.47
21:00:00 14-05-2024,2,774.38,1.65,40.78,6.53,37.19,18.23,29.05,9.75
22:00:00 14-05-2024,2,847.82,4.64,40.1,1.97,41.96,22.44,34.71,10.89
23:00:00 14-05-2024,2,881.2,9.61,38.39,0.33,46.25,24.37,37.0,10.77
00:00:00 15-05-2024,2,787.73,11.06,36.33,0.19,43.87,20.69,31.81,8.49
01:00:00 15-05-2024,2,674.25,9.5,34.62,0.31,40.05,17.22,26.76,6.84
02:00:00 15-05-2024,2,587.46,6.48,34.27,0.77,36.72,15.52,24.02,6.33
03:00:00 15-05-2024,2,560.76,5.42,34.27,1.08,36.24,15.31,23.53,6.33
04:00:00 15-05-2024,2,547.41,5.14,33.59,1.24,35.29,14.89,23.01,6.33
05:00:00 15-05-2024,2,527.38,4.86,32.9,1.5,33.86,13.79,21.02,6.08
06:00:00 15-05-2024,2,554.08,6.71,33.93,0.95,38.15,14.29,20.87,6.46
07:00:00 15-05-2024,2,720.98,15.87,31.53,6.17,47.21,19.05,26.88,8.49
08:00:00 15-05-2024,2,934.6,24.36,31.87,14.48,55.31,23.48,32.88,10.13
09:00:00 15-05-2024,2,961.3,19.89,36.33,25.39,52.93,23.23,32.84,9.88
10:00:00 15-05-2024,2,821.11,9.72,36.33,47.21,45.78,20.43,28.86,8.23
11:00:00 15-05-2024,2,607.49,3.38,27.76,71.53,33.38,15.22,20.88,5.76
12:00:00 15-05-2024,2,540.73,1.96,25.7,77.25,30.04,12.8,17.29,4.94
13:00:00 15-05-2024,2,520.71,1.3,25.7,68.66,27.66,10.29,14.16,4.56
14:00:00 15-05-2024,2,587.46,0.75,35.64,41.84,36.24,10.48,14.43,5.19
15:00:00 15-05-2024,2,720.98,2.43,47.3,17.7,46.73,13.8,18.63,6.46
16:00:00 15-05-2024,2,827.79,6.43,51.41,5.45,51.02,16.83,22.34,6.9
17:00:00 15-05-2024,2,961.3,13.3,50.72,0.78,51.5,19.35,25.9,7.28
18:00:00 15-05-2024,2,1094.82,21.23,49.35,0.06,53.88,21.89,29.78,7.85
19:00:00 15-05-2024,3,1174.93,26.38,47.3,0.0,55.79,25.33,34.26,8.49
20:00:00 15-05-2024,3,1214.98,28.16,43.87,0.0,58.17,28.81,40.04,9.63
21:00:00 15-05-2024,3,1214.98,30.85,40.44,0.0,61.99,32.15,45.94,10.64
22:00:00 15-05-2024,3,1228.33,33.97,39.07,0.0,65.8,35.89,51.08,11.27
23:00:00 15-05-2024,3,1241.68,37.1,39.41,0.0,70.57,38.05,53.49,11.02
00:00:00 16-05-2024,3,1148.22,36.66,39.07,0.0,67.71,34.89,50.35,9.63
01:00:00 16-05-2024,3,1001.36,32.19,37.01,0.0,61.99,31.08,46.54,8.61
02:00:00 16-05-2024,3,921.25,30.85,35.3,0.0,59.6,30.97,46.43,8.61
03:00:00 16-05-2024,3,934.6,36.66,34.27,0.0,63.9,35.07,50.77,9.25
04:00:00 16-05-2024,3,974.66,42.47,33.24,0.0,67.71,38.98,54.67,10.01
05:00:00 16-05-2024,3,988.01,43.81,31.87,0.0,65.8,38.76,52.93,9.75
06:00:00 16-05-2024,3,1014.71,48.73,32.9,0.01,70.57,39.79,51.97,9.5
07:00:00 16-05-2024,4,1295.09,64.37,38.04,0.41,89.65,50.97,64.07,11.27
08:00:00 16-05-2024,4,1455.31,59.01,45.24,0.41,89.65,52.14,65.24,11.53
09:00:00 16-05-2024,3,1468.66,48.73,47.98,1.4,84.88,46.61,58.75,11.91
10:00:00 16-05-2024,3,1361.85,40.68,50.04,3.4,83.92,41.26,52.93,11.78
11:00:00 16-05-2024,3,1241.68,29.95,52.78,6.35,79.15,34.46,44.85,10.13
12:00:00 16-05-2024,3,1121.52,20.79,58.26,6.08,70.57,29.34,38.45,9.37
13:00:00 16-05-2024,2,947.95,8.72,55.52,7.33,55.31,22.27,29.39,8.23
14:00:00 16-05-2024,2,854.49,3.32,48.67,9.92,47.21,17.87,23.59,7.41
15:00:00 16-05-2024,2,781.06,2.4,44.55,12.87,43.39,15.05,20.15,6.59
16:00:00 16-05-2024,2,707.63,2.71,40.1,13.77,36.72,12.12,16.7,5.51
17:00:00 16-05-2024,2,787.73,6.65,41.13,7.6,37.19,12.76,17.57,5.76
18:00:00 16-05-2024,2,1028.06,16.32,42.16,0.62,44.35,18.36,24.8,7.28
19:00:00 16-05-2024,3,1214.98,24.81,41.13,0.01,50.54,26.22,34.99,8.87
20:00:00 16-05-2024,3,1295.09,26.15,41.81,0.0,53.88,31.64,42.41,9.5
21:00:00 16-05-2024,3,1214.98,23.69,41.47,0.01,52.45,31.79,42.92,8.87
22:00:00 16-05-2024,3,1134.87,23.47,40.78,0.01,51.98,30.83,41.14,8.11
23:00:00 16-05-2024,3,1054.76,23.25,40.78,0.01,49.59,28.68,37.94,7.54
00:00:00 17-05-2024,3,988.01,25.93,39.41,0.0,50.54,26.3,35.45,6.71
01:00:00 17-05-2024,2,867.84,25.93,36.33,0.0,49.11,23.91,33.29,6.27
02:00:00 17-05-2024,3,841.14,28.16,32.9,0.0,48.64,25.48,35.33,6.78
03:00:00 17-05-2024,3,881.2,33.53,30.85,0.0,51.02,30.33,40.64,7.54
04:00:00 17-05-2024,3,921.25,38.44,29.47,0.0,54.84,33.99,44.41,8.04
05:00:00 17-05-2024,3,934.6,40.23,28.45,0.0,56.27,34.55,44.62,8.11
06:00:00 17-05-2024,3,961.3,39.79,26.73,0.0,54.36,33.52,43.46,8.36
07:00:00 17-05-2024,3,1174.93,42.47,25.02,0.23,55.31,37.91,49.7,10.26
08:00:00 17-05-2024,3,1348.5,45.15,27.42,0.67,59.13,37.99,50.83,11.27
09:00:00 17-05-2024,3,1401.9,46.94,29.82,0.91,63.9,36.24,50.25,12.16
10:00:00 17-05-2024,3,1268.39,44.7,32.56,0.89,67.71,31.95,45.72,12.41
11:00:00 17-05-2024,2,767.71,19.89,33.93,3.93,44.35,16.32,23.47,7.22
12:00:00 17-05-2024,2,607.49,11.51,31.19,8.23,35.76,11.06,15.51,5.45
13:00:00 17-05-2024,2,554.08,8.27,28.1,12.7,30.99,8.85,12.39,4.62
14:00:00 17-05-2024,2,534.06,5.31,27.08,13.05,27.42,7.92,11.2,4.56
15:00:00 17-05-2024,2,520.71,3.69,25.02,11.35,25.75,7.28,10.53,4.62
16:00:00 17-05-2024,2,514.03,2.18,23.31,10.28,22.89,6.58,9.73,4.56
17:00:00 17-05-2024,3,1522.06,22.35,28.45,1.16,33.86,25.83,34.57,13.17
18:00:00 17-05-2024,4,3364.56,70.63,27.76,0.03,51.98,70.12,89.22,23.31
19:00:00 17-05-2024,5,4859.92,109.08,28.79,0.0,67.71,128.16,159.36,30.15
20:00:00 17-05-2024,5,5928.04,137.69,31.87,0.0,84.88,191.96,235.74,39.52
21:00:00 17-05-2024,5,6248.47,148.42,33.93,0.0,86.78,227.09,279.71,38.0
22:00:00 17-05-2024,5,5928.04,143.05,33.93,0.0,76.29,229.81,286.16,32.42
23:00:00 17-05-2024,5,5340.58,126.96,32.9,0.0,61.99,205.99,259.55,26.35
00:00:00 18-05-2024,5,4592.9,110.86,31.53,0.0,50.07,169.94,214.66,20.01
01:00:00 18-05-2024,5,3738.4,91.2,30.85,0.0,40.53,137.23,170.3,15.96
02:00:00 18-05-2024,5,3044.13,73.31,29.13,0.0,35.29,113.5,138.66,16.97
03:00:00 18-05-2024,5,2643.59,65.27,28.1,0.0,39.58,104.1,125.54,24.32
04:00:00 18-05-2024,5,2429.96,63.48,29.13,0.0,49.59,103.66,123.48,34.96
05:00:00 18-05-2024,5,2403.26,67.06,31.87,0.0,63.9,107.94,126.6,42.56
06:00:00 18-05-2024,5,2483.37,76.89,32.56,0.0,71.53,117.27,136.16,40.02
07:00:00 18-05-2024,5,2937.32,95.67,32.22,0.04,74.39,140.22,161.44,31.66
08:00:00 18-05-2024,5,2670.29,130.53,49.35,0.18,118.26,168.32,187.68,15.33
09:00:00 18-05-2024,5,2803.8,160.93,58.95,0.2,148.77,213.84,235.29,10.64
10:00:00 18-05-2024,5,2990.72,173.45,61.69,0.24,160.22,233.98,258.45,12.54
11:00:00 18-05-2024,5,1588.82,67.06,45.93,0.52,75.34,108.6,121.43,6.65
12:00:00 18-05-2024,3,988.01,23.02,37.36,0.29,40.53,48.29,55.64,5.51
13:00:00 18-05-2024,3,814.44,8.16,37.01,1.81,30.99,29.61,35.15,5.51
14:00:00 18-05-2024,2,700.95,3.19,28.1,26.46,24.56,20.73,24.94,5.57
15:00:00 18-05-2024,2,660.9,2.46,21.76,62.94,24.08,20.09,23.7,5.76
16:00:00 18-05-2024,2,654.22,1.96,19.36,85.83,22.65,21.55,24.79,5.7
17:00:00 18-05-2024,2,700.95,1.26,21.93,82.25,22.41,23.0,26.43,5.89
18:00:00 18-05-2024,2,787.73,0.22,27.42,60.8,24.56,23.57,27.92,6.97
19:00:00 18-05-2024,2,821.11,0.0,28.79,41.13,25.75,22.26,27.61,8.11
20:00:00 18-05-2024,2,821.11,0.04,29.13,26.46,25.75,20.47,26.17,8.23
21:00:00 18-05-2024,2,794.41,0.34,29.47,14.13,26.7,19.39,25.15,8.23
22:00:00 18-05-2024,2,774.38,1.16,29.13,6.88,27.42,19.52,25.33,8.36
23:00:00 18-05-2024,2,907.9,5.64,29.82,1.3,30.04,24.99,32.36,9.75
00:00:00 19-05-2024,3,1134.87,16.09,26.73,0.01,35.29,33.22,41.98,10.26
01:00:00 19-05-2024,3,1255.04,24.36,23.65,0.0,38.15,38.34,47.22,9.75
02:00:00 19-05-2024,3,1308.44,29.95,21.08,0.0,37.19,42.68,52.61,10.13
03:00:00 19-05-2024,4,1388.55,35.32,19.71,0.0,38.15,50.18,62.44,12.54
04:00:00 19-05-2024,4,1508.71,41.13,19.36,0.0,40.53,58.96,73.67,16.09
05:00:00 19-05-2024,4,1615.52,46.04,19.71,0.0,42.92,66.71,82.82,18.49
06:00:00 19-05-2024,4,1708.98,50.07,20.22,0.01,43.87,70.33,86.21,16.72
07:00:00 19-05-2024,4,1869.2,54.54,22.28,1.37,51.02,74.98,91.1,15.83
08:00:00 19-05-2024,4,1642.23,47.83,33.24,1.61,63.9,60.66,73.3,13.3
09:00:00 19-05-2024,4,1615.52,41.57,41.13,2.95,64.85,57.75,70.38,13.81
10:00:00 19-05-2024,4,1388.55,22.13,50.72,9.03,55.79,50.13,61.02,13.17
11:00:00 19-05-2024,2,754.36,1.47,27.42,33.97,23.6,19.27,23.28,6.08
12:00:00 19-05-2024,2,640.87,0.35,20.39,36.12,19.55,11.3,13.87,4.75
13:00:00 19-05-2024,2,660.9,0.34,21.42,33.26,20.98,10.19,12.7,4.94
14:00:00 19-05-2024,2,707.63,0.39,25.36,27.89,24.8,11.17,13.91,5.45
15:00:00 19-05-2024,2,801.09,0.5,31.87,19.85,30.52,14.75,17.99,6.46
16:00:00 19-05-2024,2,907.9,0.5,36.67,14.31,34.33,19.22,22.86,7.09
17:00:00 19-05-2024,3,1121.52,2.93,44.55,4.74,41.96,26.72,31.46,8.36
18:00:00 19-05-2024,3,1401.9,12.41,45.93,0.16,50.07,36.21,42.74,10.26
19:00:00 19-05-2024,3,1588.82,21.23,43.87,0.01,54.36,44.99,53.39,11.78
20:00:00 19-05-2024,4,2082.82,34.87,45.24,0.0,63.9,66.32,80.07,15.71
21:00:00 19-05-2024,5,2563.48,46.49,43.87,0.0,65.8,91.5,112.01,18.24
22:00:00 19-05-2024,5,2670.29,45.15,40.44,0.0,54.84,100.9,125.6,17.73
23:00:00 19-05-2024,5,2456.67,34.87,38.73,0.0,41.48,94.0,118.69,16.09
00:00:00 20-05-2024,5,2216.34,27.94,38.39,0.0,33.38,83.36,105.5,13.43
01:00:00 20-05-2024,5,2082.82,27.27,38.04,0.0,34.33,81.54,102.29,12.79
02:00:00 20-05-2024,5,1949.31,26.38,35.99,0.0,33.86,80.5,100.09,12.67
03:00:00 20-05-2024,5,1869.2,26.15,33.59,0.0,32.9,80.9,98.86,12.79
04:00:00 20-05-2024,5,1869.2,29.5,31.53,0.0,34.81,84.5,100.84,13.43
05:00:00 20-05-2024,5,1922.61,33.97,29.82,0.0,37.67,87.16,102.32,13.17
06:00:00 20-05-2024,5,1815.8,33.08,27.08,0.0,35.76,77.63,90.93,11.4
07:00:00 20-05-2024,4,1695.63,28.16,26.05,0.11,35.29,64.2,76.22,11.4
08:00:00 20-05-2024,3,1228.33,17.88,30.85,2.17,38.15,38.75,46.26,8.49
09:00:00 20-05-2024,3,1134.87,14.08,33.93,10.1,40.05,33.76,40.47,8.61
10:00:00 20-05-2024,3,1001.36,8.38,34.96,31.47,39.1,31.62,37.53,8.36
11:00:00 20-05-2024,2,767.71,2.85,23.31,61.51,26.23,20.58,24.14,5.51
12:00:00 20-05-2024,2,694.27,1.52,21.42,62.23,23.84,14.89,17.64,4.69
13:00:00 20-05-2024,2,700.95,0.89,23.99,53.64,25.03,13.0,15.65,4.88
14:00:00 20-05-2024,2,741.0,0.31,29.47,37.91,29.33,13.05,15.84,5.38
15:00:00 20-05-2024,2,794.41,0.3,31.87,27.89,30.52,15.17,18.24,6.08
16:00:00 20-05-2024,2,821.11,0.14,29.82,25.03,26.94,17.1,20.19,5.89
17:00:00 20-05-2024,2,961.3,0.48,36.33,15.91,28.85,21.93,25.84,6.4
18:00:00 20-05-2024,3,1201.63,4.64,45.24,2.84,38.15,30.4,36.17,7.85
19:00:00 20-05-2024,3,1441.96,16.09,47.3,0.06,51.02,42.21,50.48,10.26
20:00:00 20-05-2024,4,1922.61,37.55,54.84,0.0,79.15,67.83,80.99,15.45
21:00:00 20-05-2024,5,2403.26,58.11,57.58,0.0,99.18,97.69,117.03,19.0
22:00:00 20-05-2024,5,2616.88,65.27,52.78,0.0,97.27,113.72,138.42,19.76
23:00:00 20-05-2024,5,2510.07,58.11,46.61,0.0,80.11,110.21,137.94,18.49
00:00:00 21-05-2024,5,2349.85,50.51,44.55,0.0,63.9,100.57,128.07,15.33
01:00:00 21-05-2024,5,2162.93,42.47,43.53,0.0,52.45,91.49,117.36,13.68
02:00:00 21-05-2024,5,1895.9,33.97,39.41,0.0,42.44,80.95,101.47,12.03
03:00:00 21-05-2024,4,1735.69,30.4,34.62,0.0,38.62,74.7,91.5,11.78
04:00:00 21-05-2024,4,1668.93,31.29,31.53,0.0,39.1,73.76,88.93,12.67
05:00:00 21-05-2024,4,1695.63,34.42,29.82,0.0,42.44,74.54,88.9,12.92
06:00:00 21-05-2024,4,1708.98,39.79,28.79,0.0,48.64,74.21,87.64,12.41
07:00:00 21-05-2024,5,1922.61,53.2,29.47,0.09,64.85,79.87,94.59,13.55
08:00:00 21-05-2024,5,2056.12,67.95,33.59,0.29,86.78,78.42,92.9,13.93
09:00:00 21-05-2024,5,2296.45,78.68,37.7,0.31,98.23,82.72,98.6,14.95
10:00:00 21-05-2024,5,2323.15,79.57,41.81,0.33,103.0,83.7,100.74,15.33
11:00:00 21-05-2024,5,2082.82,61.69,50.04,0.4,97.27,76.04,92.15,14.19
12:00:00 21-05-2024,4,1815.8,40.23,59.63,0.69,87.74,66.5,80.75,13.17
13:00:00 21-05-2024,4,1575.47,21.9,64.43,1.3,74.39,57.27,68.96,11.78
14:00:00 21-05-2024,4,1415.25,13.41,60.32,9.75,63.9,51.12,60.24,10.51
15:00:00 21-05-2024,4,1495.36,10.51,61.69,16.27,61.04,56.5,64.8,10.39
16:00:00 21-05-2024,4,1588.82,6.71,62.38,21.64,55.79,63.47,71.42,9.63
17:00:00 21-05-2024,4,1735.69,4.14,68.55,15.02,54.36,71.48,80.13,9.75
18:00:00 21-05-2024,5,2002.72,8.05,80.2,2.41,65.8,84.45,95.31,11.4
19:00:00 21-05-2024,5,2403.26,20.56,93.22,0.02,86.78,107.84,121.84,13.93
20:00:00 21-05-2024,5,3898.62,46.49,116.53,0.0,105.86,180.65,207.46,22.04
21:00:00 21-05-2024,5,5714.42,76.0,123.38,0.0,104.9,274.08,318.82,29.39
22:00:00 21-05-2024,5,7049.56,100.14,119.27,0.0,101.09,350.93,412.42,33.44
23:00:00 21-05-2024,5,7797.24,119.81,111.04,0.0,94.41,405.85,478.52,34.96
00:00:00 22-05-2024,5,7904.05,126.96,101.45,0.0,83.92,408.84,477.78,34.45
01:00:00 22-05-2024,5,7370.0,116.23,95.96,0.0,77.25,372.22,431.85,36.48
02:00:00 22-05-2024,5,5393.98,87.62,85.0,0.0,77.25,280.1,322.03,32.42
03:00:00 22-05-2024,5,4646.3,81.36,74.03,0.0,75.34,253.44,288.86,33.94
04:00:00 22-05-2024,5,4432.68,84.04,67.86,0.0,80.11,252.84,284.99,40.02
05:00:00 22-05-2024,5,4272.46,89.41,65.12,0.0,90.6,249.6,278.72,41.54
06:00:00 22-05-2024,5,4112.24,98.35,58.26,0.0,92.51,240.59,268.08,34.45
07:00:00 22-05-2024,5,4165.65,114.44,54.15,0.05,104.9,238.53,267.66,30.15
08:00:00 22-05-2024,5,3631.59,126.96,54.84,0.39,131.61,198.21,222.45,23.31
09:00:00 22-05-2024,5,3631.59,135.9,57.58,0.76,141.14,187.9,211.45,21.53
10:00:00 22-05-2024,5,3204.35,121.59,64.43,1.35,135.42,171.21,191.96,19.25
11:00:00 22-05-2024,5,1762.39,46.04,56.89,0.68,76.29,84.04,94.2,10.39
12:00:00 22-05-2024,3,1255.04,24.14,46.61,0.23,58.17,48.07,54.67,8.49
13:00:00 22-05-2024,3,1188.28,25.26,41.81,0.08,60.08,40.15,46.29,8.99
14:00:00 22-05-2024,3,1174.93,28.16,37.36,0.98,62.94,35.61,41.8,9.63
15:00:00 22-05-2024,3,1255.04,33.97,37.7,1.77,69.62,37.66,44.89,10.77
16:00:00 22-05-2024,3,1281.74,31.74,36.67,1.59,61.04,37.35,45.4,10.13
17:00:00 22-05-2024,3,1535.42,31.74,36.33,0.86,50.54,40.35,49.21,9.63
18:00:00 22-05-2024,4,2189.64,49.62,37.01,0.09,58.17,58.64,70.87,11.91
19:00:00 22-05-2024,5,2723.69,67.95,39.07,0.0,68.66,83.51,100.51,15.83
20:00:00 22-05-2024,5,3150.94,84.94,43.53,0.0,82.97,113.29,137.05,21.28
21:00:00 22-05-2024,5,3471.37,102.82,46.61,0.0,94.41,140.23,170.97,23.81
22:00:00 22-05-2024,5,3685.0,116.23,48.67,0.0,99.18,162.47,198.8,24.83
23:00:00 22-05-2024,5,3952.03,128.75,48.67,0.0,96.32,184.0,222.66,24.57
00:00:00 23-05-2024,5,4486.08,148.42,49.35,0.0,92.51,214.43,253.09,23.31
01:00:00 23-05-2024,5,5020.14,168.09,52.09,0.0,93.46,247.3,287.36,24.83
02:00:00 23-05-2024,5,5180.36,171.66,52.09,0.0,89.65,265.48,305.54,25.33
03:00:00 23-05-2024,5,5073.55,169.87,50.04,0.0,86.78,270.63,309.29,26.85
04:00:00 23-05-2024,5,4913.33,166.3,48.67,0.0,87.74,269.27,306.53,29.64
05:00:00 23-05-2024,5,4486.08,155.57,47.3,0.0,88.69,252.41,286.88,29.64
06:00:00 23-05-2024,5,4219.06,148.42,47.98,0.0,88.69,236.63,268.77,24.32
07:00:00 23-05-2024,5,4272.46,155.57,52.78,0.0,102.04,238.45,271.98,21.53
08:00:00 23-05-2024,5,3284.45,128.75,68.55,0.02,122.07,178.0,204.32,15.45
09:00:00 23-05-2024,5,3150.94,114.44,71.29,0.01,127.79,151.85,176.54,15.2
10:00:00 23-05-2024,5,3017.43,107.29,70.6,0.0,131.61,134.46,157.06,15.33
11:00:00 23-05-2024,4,1735.69,54.09,56.89,0.09,79.15,69.74,81.51,9.5
12:00:00 23-05-2024,3,1228.33,29.5,47.98,0.36,59.6,38.88,46.57,7.85
13:00:00 23-05-2024,3,1081.47,22.35,45.93,0.76,52.93,27.99,34.81,7.54
14:00:00 23-05-2024,2,1001.36,18.33,43.87,1.07,49.59,23.07,29.3,7.22
15:00:00 23-05-2024,2,961.3,15.2,42.84,1.33,46.73,21.06,26.72,6.97
16:00:00 23-05-2024,2,934.6,9.83,42.5,1.97,41.96,19.19,24.2,6.59
17:00:00 23-05-2024,2,934.6,5.92,43.87,2.48,39.58,18.29,23.02,6.4
18:00:00 23-05-2024,2,988.01,5.59,47.3,1.39,41.96,20.46,25.77,6.9
19:00:00 23-05-2024,2,1041.41,7.38,48.67,0.52,45.78,24.76,31.06,7.79
20:00:00 23-05-2024,4,2136.23,32.19,53.47,0.0,61.99,67.39,84.87,17.99
21:00:00 23-05-2024,5,3845.21,72.42,55.52,0.0,82.02,144.3,178.31,31.66
22:00:00 23-05-2024,5,5126.95,105.5,56.21,0.0,104.9,216.76,261.94,48.13
23:00:00 23-05-2024,5,5821.23,128.75,61.01,0.0,129.7,261.24,307.82,65.86
00:00:00 24-05-2024,5,5928.04,144.84,66.49,0.0,144.96,275.63,316.62,69.92
01:00:00 24-05-2024,5,5928.04,153.78,73.34,0.0,152.59,283.08,319.88,70.93
02:00:00 24-05-2024,5,5607.6,151.99,73.34,0.0,143.05,288.38,321.92,66.88
03:00:00 24-05-2024,5,5180.36,148.42,64.43,0.0,110.63,288.28,317.4,50.66
04:00:00 24-05-2024,5,4806.52,141.26,52.78,0.0,76.29,279.26,304.18,32.93
05:00:00 24-05-2024,5,4486.08,134.11,43.18,0.0,57.22,259.68,281.34,20.52
06:00:00 24-05-2024,5,4592.9,139.47,38.39,0.0,59.13,254.92,278.91,17.99
07:00:00 24-05-2024,5,5447.39,164.51,39.41,0.13,77.25,286.86,319.47,21.53
08:00:00 24-05-2024,5,2002.72,70.63,61.01,1.52,85.83,97.7,111.65,7.54
09:00:00 24-05-2024,4,1455.31,32.19,58.26,2.79,61.04,52.43,62.43,7.92
10:00:00 24-05-2024,3,1295.09,21.01,56.89,2.82,54.36,41.11,50.52,8.49
11:00:00 24-05-2024,3,1121.52,12.96,54.84,1.31,49.59,32.71,41.18,8.04
12:00:00 24-05-2024,2,961.3,8.83,48.67,1.5,45.3,24.62,31.74,7.41
13:00:00 24-05-2024,2,841.14,5.09,45.24,3.8,40.05,18.4,24.35,6.59
14:00:00 24-05-2024,2,761.03,2.43,41.81,7.87,36.24,14.51,19.47,5.95
15:00:00 24-05-2024,2,707.63,0.87,38.73,15.38,33.38,12.4,16.68,5.38
16:00:00 24-05-2024,2,674.25,0.35,34.96,26.46,28.85,11.09,15.01,4.81
17:00:00 24-05-2024,2,814.44,1.09,43.53,23.6,35.29,14.07,19.73,6.33
18:00:00 24-05-2024,2,1041.41,1.87,53.47,8.94,43.87,19.5,28.16,9.12
19:00:00 24-05-2024,2,1148.22,4.53,51.41,2.28,44.82,23.85,34.91,10.89
20:00:00 24-05-2024,3,1188.28,8.38,45.93,0.65,43.87,27.67,41.13,11.91
21:00:00 24-05-2024,3,1201.63,12.29,39.76,0.17,42.44,30.77,47.2,12.16
22:00:00 24-05-2024,3,1228.33,14.98,35.99,0.07,41.96,33.95,52.67,12.03
23:00:00 24-05-2024,3,1375.2,19.45,33.59,0.02,40.05,40.06,61.09,11.65
00:00:00 25-05-2024,3,1468.66,23.92,31.19,0.0,36.24,42.05,63.55,10.13
01:00:00 25-05-2024,3,1335.14,23.25,28.45,0.0,30.52,38.79,58.9,9.5
02:00:00 25-05-2024,3,1214.98,23.02,25.7,0.0,27.66,38.9,56.91,9.88
